date	news_org	title	maintext	sentiment
20240306	한국일보	[사설] 의사들 거센 압박에도.... 의대 증원 신청 더 늘린 대학들	"의대가 있는 전국 대학 40곳이 내년 대입에서 의대 정원을 3,400명 넘게 늘려달라고 교육부에 신청했다. 정부의 증원 목표(2,000명)는 물론 지난해 수요 조사 결과를 크게 뛰어넘는다. 대규모 증원이 교육의 질을 떨어뜨린다는 의대 교수들과 전공의, 학생들의 주장을 대학 측이 전면 배척한 셈이다.
교육부가 현재 의대를 두고 있는 40개 대학을 대상으로.."	0
20240306	국민일보	[사설] R&D 예산 대폭 늘린다는 대통령실, 더는 시행착오 없어야	대통령실이 조만간 혁신선도형 연구개발(R&D) 협의체를 출범하고 내년도 관련 예산을 대폭 증액하겠다고 5일 밝혔다. 규모는 언급하지 않았지만 박상욱 과학기술수석이 “윤석열 대통령이 내년부터 정부 R&D 예산을 대폭 확대하겠다고 여러 차례 말했다”고 강조한 점에 비춰 과학기술계가 기대해도 좋을 수준으로 보인다. 전 세계가 인공지능(AI)과 4차산업혁명 주..	1
20240306	국민일보	[사설] 민주당, 조국과 힘 합쳐서 중도층 마음 얻겠나	더불어민주당의 총선 행보에 이해할 수 없는 구석이 한두 가지가 아니지만 조국혁신당과 힘을 합치겠다는 것에선 말문마저 막힌다. 이재명 민주당 대표는 5일 상견례차 예방한 조국혁신당 조국 대표를 만나 “총선에서 윤석열 정권을 심판하고자 하는 모든 정치세력이 힘을 합쳐야 한다. 그중에 조국혁신당이 함께 있다”고 말했다. 이에 조 대표는 민주당은 지역구를 중심..	0
20240306	조선일보	[사설] 손잡은 두 명의 피고인 당 대표, 무슨 연대인가	민주당 이재명 대표와 조국혁신당 조국 대표가 5일 만나 선거 연대를 발표했다. 특히 조 대표는 “민주당은 지역구에서 일대일 구도를 형성해 승리하기 바란다”고 했다. 자신들은 지역구 후보를 안 내고 비례대표에만 주력할 테니 민주당은 지역구에 전념하는 식으로 역할 분담을 하자는 것이다. 조 대표는 “조국혁신당은 민주당이 의지가 있어도 조심해야 하는 캠페인을..	0
20240306	서울신문	[사설] 지역별 세계적 병원 육성하는 게 의료개혁이다	전국 40개 대학이 교육부에 신청한 2025학년도 의대 증원 규모가 3041명으로 집계됐다. 정부가 늘리겠다고 밝힌 2000명은 물론 지난해 11월 실시한 수요 조사 최대치 2847명보다도 많다. 비수도권 27개 대학이 2471명 증원을 신청해 전체 인원의 72.7%에 달했다. 의대 교수와 학생, 의료계의 반발에도 불구하고 대학들이 예상보다 증원 수요를..	1
20240306	서울신문	[사설] 출산지원금 비과세, 환영할 일이지만	윤석열 대통령이 어제 사회복지 민생토론회에서 “기업이 근로자에게 지급하는 출산지원금은 전액 비과세해 기업 부담을 덜어 주고 더 많은 근로자가 혜택을 받을 수 있게 하겠다”고 말했다. 얼마 전 이중근 부영그룹 회장이 직원들에게 1인당 최대 1억원의 출산지원금을 지원하겠다고 밝힌 가운데 과도한 증여세 논란이 일자 정부 차원의 비과세 방침을 천명한 것이다. ..	1
20240306	서울신문	[사설] ‘사법 농락’ 조국 송영길 창당, 총선 뒤가 더 걱정	2021년 더불어민주당 전당대회에서 돈봉투를 살포한 혐의로 구속기소된 송영길 전 민주당 대표는 오늘 ‘소나무당’을 창당한다. 듣도 보도 못한 옥중 창당이다. 송 전 대표는 그제 첫 공판에서 잘못을 시인하지 않고 범죄 혐의를 모두 부인했다. 창당을 해야 한다며 보석도 신청했다. 검찰이 자신을 기소한 데 대해서는 “무리한 정치 수사”라며 검찰 해체를 주장하..	0
20240306	중앙일보	[사설] 이재명 대표, 총선 TV토론 거부할 명분 없다	"━
 장외 삿대질 대신 여야 대표 국민 앞에서 토론을 
 
 ━
 의료대란 해법, 향후 정책 입법 방향도 제시하길 
 한동훈 국민의힘 비상대책위원회 위원장이 제안한 여야 대표 간 TV토론에 대해 이재명 더불어민주당 대표는 “윤석열 대통령과 야당 대표의 대화가 먼저”라며 부정적 입장을 밝혔다. 그러자 한 위원장은 “원하는 시간, 원하는 방송사에서, 누구를.."	0
20240306	동아일보	[사설]‘대행의 대행의 대행 체제’ 공수처 처장 후보들은 적격 논란	고위공직자범죄수사처장 공백이 길어지면서 ‘직무대행의 대행의 대행’까지 등장했다. 김진욱 전 공수처장이 1월 20일 퇴임하면서 직무대행이 됐던 여운국 전 차장은 임기 만료로 떠났고, 대행을 이어받은 김선규 수사1부장마저 검사 시절 수사 기록을 유출한 혐의로 2심에서 유죄 선고를 받은 뒤 사직하면서 송창진 수사2부장에게 대행이 넘어가게 됐다. 여기에 신임 ..	0
20240305	세계일보	[사설] 국가장학금 확대 주거비 지원, 선거용 돈 풀기 지나쳐	정부가 국가장학금을 대학생의 75%까지 지원하기로 했다. 윤석열 대통령은 어제 17번째 민생토론회에서 “현재 100만명인 국가장학금 수혜대상을 150만명까지 늘리고 근로 장학금도 현재 12만명에서 내년 20만명까지 확대하겠다”고 했다. 주거 장학금이 신설돼 연 240만원까지 지원된다. 청년층의 결혼 출산 부담을 덜어주는 차원에서 기업이 근로자에게 지급하..	1
20240305	세계일보	[사설] 北, 법원 반도체 정보까지 해킹 총선 전산망은 안전한가	북한 해커조직 라자루스로 추정되는 집단이 국내 사법부 전산망에 침투해 주민등록초본과 과세증명서 등 민감한 자료를 빼간 것으로 확인됐다. 라자루스는 북한 공작 총사령부인 정찰총국과 연계된 해커 조직이다. 대법원 법원행정처는 경찰로부터 조사 결과를 넘겨받고 그제 대국민 사과문까지 발표했다. 지난해 2월 이 사건을 처음 인지한 시점으로 보면 1년 만이다. 사..	0
20240305	한겨레	[사설] RE100 수출장벽 가시화, 이념적 에너지정책 버려야 산다	"경기도 내 수출 기업의 20%가량이 거래 업체로부터 알이(RE)100 이행 요구를 받은 것으로 나타났다. 한겨레가 4일 보도한 ‘경기도 알이100 수요조사 및 지원방안 마련 연구’ 보고서에 담긴 내용이다. 알이100 수출 장벽이 본격화할 날이 머지않았다는 얘기다.
알이100은 기업이 쓰는 전력을 100% 재생에너지로 충당한다는 서약으로 전세계 주요 40.."	1
20240305	경향신문	[사설] 북한과 ‘단계적 비핵화 대화’ 뜻 비친 미국, 한국도 대비해야	미국 백악관 당국자가 “지역과 세계를 더 안전하게 만들 수 있다면 북한과 비핵화를 향한 중간 단계 조치도 고려할 용의가 있다”고 말했다. 미라 랩-후퍼 백악관 국가안보회의(NSC) 동아시아 오세아니아 담당 선임보좌관은 지난 4일 중앙일보-CSIS 포럼에서 “미국의 목표는 한반도의 완전한 비핵화”라면서도 “현재 한반도 상황을 고려할 때 긴장 고조가 오판으..	1
20240305	경향신문	[사설] 부유층 대기업에 맞춰진 저출생 대책, 수혜자 얼마나 될까	"윤석열 대통령이 5일 “기업이 근로자에게 지급하는 출산지원금은 전액 비과세해 기업의 부담을 덜어주고 더 많은 근로자가 혜택받을 수 있게 하겠다”고 말했다. 최근 부영그룹 등 일부 대기업이 직원들에게 자녀 1인당 최대 1억원을 출산지원금으로 지급한 소식이 알려지면서 이 지원금에 부과되는 세금이 과도하다는 지적이 제기된 데 따른 것이다.

현행 세법은 기업.."	0
20240305	문화일보	李-조국 회동, 宋 옥중 창당 의원이 범죄 방탄 수단인가[사설]	이재명 조국 송영길 3인의 공통점은, 모두 정당의 실질적 대표이면서 중대 형사범죄 피고인이라는 사실이다. 총선을 한 달여 앞두고 아직 판결이 확정되지 않아 ‘무죄 추정’을 받긴 하지만, 혐의를 볼 때 이들의 행태는 보기에 참담하다. 공인으로서 자숙하기는커녕, 대법원 판결 전에 어떻게든 야당 지지세에 편승해 국회의원 배지를 달고 ‘비법률적 명예 회복’이라..	0
20240305	한국일보	[사설] 선거개입 논란 대통령 민생토론회 선관위 조속한 판단을	윤석열 대통령이 어제 대구를 찾아 “혁명적 변화가 일어날 수 있도록 과감한 지원을 펼치겠다”고 약속했다. 새해 업무보고를 대체한 민생토론회를 통해서다. 윤 대통령은 경북대에서 열린 민생토론회에서 달성 국가 로봇테스트필드, 팔공산국립공원 등에 수천억 원 지원을 약속했고, 대구경북 신공항 건설 가속화, 동성로 일대 관광특구 지정도 공약했다. 의대 정원의 2..	1
20240305	한국일보	[사설] ‘이강인 가짜뉴스’ 7억 돈벌이  방심위 역할 다하고 있나	한국 축구 국가대표팀 내부 다툼에 연루됐던 이강인 선수와 관련해, 유튜버들이 ‘가짜뉴스’ 생산으로 2주간 약 7억 원의 수익을 올렸다는 분석이 나왔다. 어린 선수에게 악담을 퍼붓는 가짜뉴스는 신고를 해도 계속해 생산, 유통되고 있다. 허위임에도 조회수가 잘 나와 돈이 되는 것을 알기 때문이다. 여권 비판 콘텐츠 제재에 신속함을 보인 방송통신심의위원회는 ..	0
20240305	서울신문	[사설] 與 ‘경력직 우대’ 공천, 이래서야 감동 주겠나	4 10 총선 공천이 마무리 단계에 들었으나 눈이 번쩍 뜨이는 새로운 얼굴을 찾아볼 수가 없다. ‘친명횡재 비명횡사’라는 희대의 사천(私薦) 논란에 빠진 더불어민주당이야 논외로 하더라도 국민의힘도 실망스럽긴 마찬가지다. 겨우 이런 밋밋한 공천을 하자고 인요한 혁신위원회에서부터 그렇게 쇄신, 혁신을 외쳤던가 싶다. 그제까지 지역구 공천이 80% 이상 진행..	0
20240305	동아일보	[사설]방심위는 ‘위법 구성’ 논란, 선거방심위는 “여사 뺐다”고 제재	방송통신심의위원회(방심위)가 류희림 위원장의 ‘청부 민원’ 논란으로 파행한 데 이어 이번에는 위원들 가운데 대통령 추천위원이 법정 인원보다 1명 많은 4명이 되면서 ‘위법 구성’ 논란에 휩싸였다. 전 정부 시절 대통령이 추천한 위원이 올 1월 청부 민원의 진상 규명을 촉구하는 과정에서 해촉됐다가 최근 법원의 해촉처분 집행정지 결정으로 복귀하면서 벌어진 ..	0
20240304	세계일보	[사설] 쇄신과 희생은 안 보이고 ‘기득권 지키기’ 된 여야 공천	여야는 4 10 총선에 앞서 쇄신 공천을 다짐했다. 하지만 선거가 한 달여 앞으로 다가와 공천 작업이 막바지로 접어든 상황에서 그런 모습은 찾아보기 어렵다. 국민의힘과 더불어민주당 모두 주류의 기득권을 챙기는 공천으로 잡음과 혼란이 커지고 있다. 공천에서 청년과 여성을 배려하겠다는 것도 말뿐이었다. 애초의 쇄신 공천 약속은 물거품이 될 공산이 크다. 실..	0
20240304	경향신문	[사설]정치 희화화한 김영주 여당행, “노동권 확대” 깃발 내렸나	더불어민주당을 탈당한 김영주 의원이 4일 국민의힘에 입당했다. 민주당 몫 국회부의장직에서도 물러났다. 지난달 19일 총선 경선에서 감점 대상인 의정활동 하위 20%에 포함되자 “모멸감을 견딜 수 없다”며 민주당을 떠난 지 2주 만이다. 김 의원은 입당 소감에서 “생활 정치와 주변 발전을 위해 제 역할이 있다면 마다하지 않겠다”고 했다. 국민의힘은 김 의..	0
20240304	경향신문	[사설]주52시간제 합헌, ‘워라밸’이 저출생의 궁극적 해법이다	"헌법재판소가 1주 노동시간을 최대 52시간으로 제한한 근로기준법 제53조 1항에 대한 헌법소원심판 청구 사건에서 재판관 전원일치 의견으로 합헌 결정했다. 윤석열 정부의 노동시간 연장 시도가 이어지는 와중에 헌재가 노동시간 상한을 강제하는 입법 목적의 정당성을 처음 확인했다는 점에서 의미가 크다.

이번 사건의 쟁점은 노동시간 상한을 법으로 강제하는 것이.."	1
20240304	한겨레	[사설] 채상병 외압 의혹 전 국방장관, 대사 내보내는 대통령	지난해 7월 호우 실종자 수색 중 숨진 해병대 채 상병 순직 사건 수사에 외압을 행사한 혐의로 고위공직자범죄수사처(공수처)에 입건된 이종섭 전 국방부 장관이 4일 주오스트레일리아(호주) 대사에 임명됐다. 전임 국방부 장관을 주요국 대사로 임명하는 건 매우 이례적이다. 더욱이 외압 의혹 ‘윗선’으로 의심받는 윤석열 대통령이 핵심 수사 대상을 국외로 내보내..	0
20240304	경향신문	[사설] 채 상병 사망 수사 중에 줄줄이 중용 공천되는 ‘의혹 인사들’	윤석열 대통령이 4일 주호주 대사에 이종섭 전 국방부 장관을 임명했다. 이 전 장관은 윤 정부의 첫 국방부 장관으로, 보통 때라면 호주 대사가 과분한 자리는 아니다. 하지만 그가 지난해 7월 경북 예천 수해 현장에서 순직한 해병대 채모 상병 사망 수사 외압 의혹의 핵심 관련자라는 점을 떠올리면 얘기가 달라진다. 그는 이 사건 후 석연치 않은 처신으로 비..	0
20240304	한국일보	[사설] 3 1운동 역사도 왜곡한 행안부, 실수라며 넘어갈 일인가	행정안전부가 3 1절 기념 홍보물에 잘못된 역사를 게재했다 슬그머니 삭제했다. 행안부는 지난달 29일 사회관계망서비스(SNS) 공식 계정에 3 1운동을 ‘1919년 3월 1일, 만주 하얼빈에서 시작된/ 대한민국 임시정부의 독립선언과 동시에/ 만주, 한국, 일본 등에서 일어난 대규모 항일 독립운동’이라고 설명했다. 배경화면으론 뜬금없이 훈민정음 서문 이미..	0
20240304	조선일보	[사설] ‘황운하 판례’ 때문에 꼭 필요해진 ‘이성윤 출마 금지법’	현직 검사 신분으로 조국 전 법무장관의 출판기념회에 참석해 “윤석열 사단은 전두환 하나회”라고 비판했던 이성윤 법무연수원 연구위원에게 해임 처분이 내려졌다. 법무부 검사 징계 위원회는 이 연구위원에 대해 견책, 감봉, 정직, 면직, 해임 등 5단계로 돼 있는 징계 처분 중 가장 수위가 높은 해임을 의결했다. 문재인 전 대통령의 대학 후배로서 문 정부에서..	0
20240303	경향신문	[사설]강제수사 대 총궐기, 환자 뒷전인 ‘의 정 치킨게임’ 멈추라	대한의사협회 소속 의사들이 3일 서울 여의도 일대에서 “정부가 의대 증원을 강행하면 국민적 저항에 부딪힐 것”이라며 총궐기대회를 열었다. 정부는 대다수 전공의들이 업무복귀 명령에 불응하자 지난 1일 의협 전현직 지도부 자택 사무실을 압수수색 했고, 미복귀 전공의들의 면허정지 처분도 4일부터 시작하겠다고 예고했다. 그야말로 서로 먼저 비키라는 ‘치킨게임’..	0
20240303	경향신문	[사설] 이번엔 ‘하얼빈 임시정부’, 정부 또 실수로 넘길 건가	3 1절 주관부처인 행정안전부가 ‘하얼빈 임시정부’로 표현한 3 1절 홍보물로 역사 왜곡 논란에 휩싸였다. 초등학교부터 배우는 3 1운동과 대한민국 임시정부(임정) 같은 기초적인 역사적 사실부터 오류를 범한 것은 상식 밖이고 충격적이다. 행안부는 ‘실수’라고 했지만, 국방부가 ‘독도 분쟁 지역’이라고 말해 소란이 일어난 게 얼마나 됐다고 왜 이런 일이 ..	0
20240303	경향신문	[사설] 이념적 통일 방안 아닌 평화적 단계적 통일 방안 세워야	윤석열 대통령이 제105주년 3 1절 기념사에서 “자유와 풍요를 누리는 통일이 3 1운동의 완성”이라고 말했다. 북한의 통일 포기 선언에 대한 응답이다. 정부가 통일을 계속 추구하겠다는 것은 좋게 평가한다. 하지만 거기까지다. 3 1운동에 대한 역사적 이해가 올바른지는 제쳐두더라도 윤 대통령의 통일론에 문제가 많다. 김영삼 정부 이후 진보 보수 정권에 ..	0
20240302	한국일보	[사설] 비명배제 카드로 쓰더니... 민주당, 서울 등진 추미애 공천	4월 총선을 앞두고 더불어민주당이 내세운 ‘여전사 3인방’의 공략 지역이 공개됐다. 추미애 전 법무부 장관을 경기 하남갑에 공천하고, 이언주 전 의원은 경기 용인정에 ‘3인 경선’으로 지정했다. 앞서 임종석 전 대통령 비서실장을 배제하고 서울 중 성동갑에 전략공천한 전현희 전 국민권익위원장과 함께 3명의 행선지를 확정 지은 것이다. 서울 동작을, 중 성..	0
20240302	한국일보	[사설] “한일 새로운 미래 열자”는 윤 대통령 일본 자세에 달려	윤석열 대통령은 어제 3 1절 기념사에서 “한일이 교류와 협력을 통해 신뢰를 쌓아가고 역사가 남긴 어려운 과제들을 함께 풀어나간다면 더 밝고 새로운 미래를 열어갈 수 있을 것”이라고 밝혔다. 윤 대통령은 지난해에 이어 미래지향적 관계를 강조하면서 강제징용이나 위안부 문제 등 한일 과거사 문제를 구체적으로 언급하지 않았다. 이 정부 들어 뚜렷한 한일관계 ..	1
20240302	조선일보	[사설] 자유민주 통일은 남북 온 민족 염원, 김정은이 못 막아	윤석열 대통령이 3 1절 기념사에서 “3 1운동은 모두가 자유와 풍요를 누리는 통일로 비로소 완결되는 것”이라고 했다. “우리의 통일 노력이 북한 주민들에게 희망이 되고 등불이 돼야 한다”며 통일의 대한 의지를 강조했다. 역대 대통령의 3 1절 기념사는 한일 관계에 초점을 맞추는 것이 일반적이었다. 윤 대통령이 통일을 전면에 내세운 것은 북한이 남북 관..	1
20240302	중앙일보	[사설] 시대변화 반영한 진전된 통일 방안 나와야	"━
 윤 대통령, 3 1절 기념사에 ‘자유 통일’ 제시 
 
 ━
 북한의 ‘통일 부정 헌법’ 추진에 맞대응 성격 
 
 ━
 30년 된 ‘민족공동체 방안’ 업그레이드 필요 
 윤석열 대통령은 어제 105주년 3 1절 기념식에서 “자유와 풍요를 누리는 통일이 3 1운동의 완성”이라고 말했다. 취임사 때처럼 ‘자유’를 부각하면서 ‘통일이 독립의 완성’이란.."	1
20240302	동아일보	[사설]尹 “자유 인권 확장이 통일” 이념공세 넘어 국민공감 이뤄야	윤석열 대통령이 어제 3 1절 기념사를 통해 “3 1운동은 모두가 자유와 풍요를 누리는 통일로 비로소 완결된다”며 “자유로운 통일 한반도를 향해 나아가야 한다”고 말했다. 윤 대통령은 “북한 정권의 폭정과 인권유린은 인류 보편가치를 부정하는 것”이라며 “자유와 인권을 확장하는 것이 바로 통일”이라고 했다. 대통령실은 올해로 30년 된 ‘민족공동체 통일방..	1
20240302	동아일보	[사설]‘쌍특검법’ 부결시킨 與 진실 규명 없이 그냥 묻힐 일 아니다	윤석열 대통령의 거부권 행사로 국회로 돌아온 ‘쌍특검(김건희 여사 도이치모터스 주가조작 의혹 특검, 대장동 50억 클럽 의혹 특검)’ 법안이 그제 본회의에서 부결돼 폐기됐다. 이번 재표결에서 쌍특검 법안이 가결되려면 출석의원 281명 가운데 3분의 2인 188명 이상이 찬성해야 했다. 야당 의원 171명이 표결에 참여한 만큼 여당 의원 중 적어도 17명..	0
20240301	세계일보	[사설] “北 동포 자유 인권 보장” 통일 당위성 강조한 尹 3 1절 기념사	윤석열 대통령이 어제 제105주년 3 1절 기념사에서 일제 식민통치에 맞서 민족 전체가 분연히 일어선 3 1운동의 완결은 곧 통일이라고 강조했다. 윤 대통령은 최근 김정은 북한 국무위원장이 남북의 동족 관계를 부정하고 우리의 통일 노력을 폄훼한 점을 비판하며 통일의 필연성을 거듭 역설했다. 북한 주민들의 자유와 인권 보장에 앞장서겠다는 뜻도 분명히 했다..	1
20240301	경향신문	[사설]남북 과거사 해법 없는 윤 대통령 3 1절 기념사, ‘공허한 독백’이다	윤석열 대통령이 1일 제105주년 3 1절 기념사에서 “3 1운동은 모두가 자유와 풍요를 누리는 통일로 비로소 완결되는 것”이라고 말했다. 그러면서 “이제 우리는 모든 국민이 주인인 자유로운 통일 한반도를 향해 나아가야 한다”며 북한의 ‘전체주의 체제와 억압 통치’를 강하게 비판했다. 남북 간 적대성과 군사적 긴장이 치솟는 와중에 ‘흡수통일론’을 공식화..	1
20240301	한겨레	민심 거스르고 ‘김건희 특검법’ 폐기한 여당 [사설]	‘대통령 배우자 김건희 주가조작 의혹 특검법’이 지난 29일 국회 재의결 끝에 최종 부결됐다. 윤석열 대통령의 거부권 행사를 뒤집기 위해서는 출석 의원의 3분의 2 이상 찬성이 필요했지만, 여당인 국민의힘의 조직적 반대로 무산됐다. 국민 70%가 지지하고 국회의원 60%가 찬성표를 던졌음에도 100표 조금 넘는 여당 반대로 입법에 실패한 것이다. 부결 ..	0
20240301	한겨레	중국에 따라잡힌 과학기술, 예산 깎은 정부가 할말 있나 [사설]	"중국의 과학기술이 한국을 앞질렀다는 정부의 분석 보고서가 나왔다. 충격적이라기보다는 ‘올 것이 왔다’는 느낌이 더 강하다. 정부의 연구개발(R&D) 예산 삭감과 난데없는 카르텔 논란으로 과학기술계의 사기가 땅에 떨어져 있어, 앞으로 격차가 더 벌어지는 건 아닌지 걱정이 크다.
과학기술정보통신부가 1월29일 내놓은 ‘2022년도 기술 수준 평가 결과안’ .."	0
20240301	경향신문	[사설]중국에 첫 추월당한 과학기술, R&D 예산 축소가 더 큰 경고등이다	"[사설 중] 중국에 첫 추월당한 과학기술, R&D 예산 축소가 더 큰 경고등이다

한국의 과학기술 수준이 처음으로 중국에 추월당한 것으로 나타났다. 중국은 2년만에 한국을 넘어 동아시아 최고 수준의 일본도 추격하고 있다. 값싼 인건비를 앞세워 조악한 짝퉁 제품을 만들던 중국의 기술 발전에 경각심을 가져야 할 때다.

과학기술정통부가 지난 29일 공개한 .."	0
20240301	한국일보	[사설] 與, 여성 청년 배려 없는 공천으로 국민 마음 얻을 수 있나	"국민의힘이 어제까지 공천 확정한 159명 중 40대 이하는 21명(13.2%), 여성은 16명(10.0%)이다. 2020년 미래통합당(현 국민의힘) 공천보다 후퇴한 수치다. 정영환 공천관리위원장이 지난달 16일 첫 공관위 회의에서 “청년과 여성, 유능한 정치 신인을 적극 발굴해 등용하겠다”고 했던 것에 비춰보면 기대에 미치지 못한다. 
공천받은 40대 .."	0
20240301	중앙일보	[사설] 불안한 세수 추이 문제는 총선 포퓰리즘이다	"━
 올해 국세 감면율 16.3% MB정부 때보다도 높아 
 
 ━
 2012년 총선 땐 기재부가 공약 비용 분석하기도 
 올해 1월 국세 수입이 1년 전보다 3조원 늘었다. 지난해 심각했던 세수 결손에 따른 기저효과가 컸겠지만 석 달 만의 세수 반등은 그나마 다행이다. 법인세가 2000억원 감소했다는 점에선 불안한 세수 증가라고도 할 수 있다. 정부는.."	1
20240229	경향신문	[사설]쌍특검법 부결, 2년째 뭉갠 검찰에 또 수사 맡겨야 한다니	이른바 ‘쌍특검법’(김건희 여사 주가조작 의혹 대장동 50억 클럽 의혹 특검법)이 29일 국회 본회의에서 최종 부결됐다. 윤석열 대통령이 거부권을 행사한 두 법안이 가결되려면 본회의 출석 의원 3분의 2 이상 동의가 필요했으나, 여당 의원들이 조직적으로 반대표를 던져 법안을 부결시켰다. 전체 재석 281명 중 김 여사 특검법은 찬성 171표, 반대 10..	0
20240229	한겨레	[사설] 실질소득 5분기 만에 감소, 가계 고통 알고 있나	"월세와 먹거리, 공공요금을 비롯한 물가의 고공행진이 계속되는 가운데 가계의 실질소득이 5분기 만에 감소세로 전환했다. 소득이 줄어든 가계는 먹고 입는 필수소비를 줄이는 내핍으로 대응하고 있다.
통계청이 29일 발표한 ‘2023년 4분기 가계동향 조사 결과’를 보면, 지난해 4분기 가구당 월평균 소득은 502만4천원으로 1년 전 같은 기간보다 3.9% 증.."	0
20240229	문화일보	장교 된 ‘연평해전의 딸’에 “이게 국가” 울컥한 대통령[사설]	최일선에서 국방의 핵심 역할을 수행하는 장교와 부사관은 ‘호국의 간성’이다. 윤석열 대통령이 28일 학군장교(ROTC) 통합 임관식에 참석해 2776명의 신임 육 해 공군 및 해병대 소위를 격려한 것도 이 때문일 것이다. 현직 대통령의 ROTC 통합 임관식 참석은 2008년 이명박 대통령 이후 16년 만이다. 군통수권자로서 호국의 간성을 최대한 예우하겠..	1
20240229	조선일보	[사설] 위기의 ROTC, 국방 포퓰리즘 없애지 못하면 백약이 무효	윤석열 대통령이 어제 학군장교(ROTC) 임관식에 참석했다. 현직 대통령의 참석은 16년 만이라고 한다. ROTC 후보생 지원율이 가파르게 하락하는 등 초급 장교 확보에 비상이 걸린 상황을 염두에 둔 것으로 보인다. 얼마 전 국방부가 ROTC 후보생들을 위한 각종 처우 개선 조치들을 내놓은 것도 같은 맥락일 것이다. 복무장려금과 학군생활지원금을 인상하고..	1
20240229	중앙일보	[사설] 오늘 복귀 시한 전공의는 조속히 환자 곁으로 돌아오길	"━
 정부 “미복귀 때 면허정지 사법처리 진행” 공언 
 
 ━
 응급 상황과 대화 외면하면 요구 관철도 어려워 
 정부가 의료 현장을 떠난 전공의들에게 통보한 복귀 시한이 오늘로 끝난다. 박민수 보건복지부 제2차관은 “지금도 늦지 않았으니 즉시 환자 곁으로 돌아와 달라”며 29일을 마지노선으로 제시해 왔다. 정부의 의대 2000명 증원 발표에 반발해 .."	0
20240228	한겨레	[사설] 법원도 부당성 인정한 방심위 ‘청부민원’, 제대로 수사해야	류희림 방송통신심의위원회(방심위) 위원장의 ‘청부민원’ 의혹 진상규명을 요구하다 해촉된 방심위원이 법원의 결정으로 복귀했다. 방심위원으로서 정당한 문제제기를 생트집 잡아 쫓아낸 것은 부당하다는 당연한 결정이다. 특히 법원은 류 위원장의 ‘청부민원’ 의혹이 사실일 가능성이 크고, 방심위의 공정성을 훼손하는 불법 행위로 의심된다고 판단했다. 방심위는 내부 ..	0
20240228	경향신문	[사설] ‘명 문 내전’ 민주당, 뿔뿔이 외칠 “정권심판‘ 힘 받겠나	임종석 전 대통령비서실장이 28일 “(더불어민주당의) 서울 중 성동갑 공천 배제 결정을 재고해달라”고 기자회견을 했다. 본인 거취는 당 지도부의 답을 들은 뒤 표명하겠다고 했다. 민주당 공천관리위는 이날 친문재인계 중진 홍영표 의원도 컷오프했다. 고민정 최고위원은 이틀째 사퇴 뜻을 꺾지 않고, 비명계 설훈 의원은 탈당했다. 이재명 대표와 문재인 전 대통..	0
20240228	한겨레	[사설] 또 떨어진 출산율, 정부 퇴행적 인식부터 바로잡아야	가임기 여성(15~49살) 1명이 가임기간 동안 낳을 것으로 예상되는 평균 출생아 수를 뜻하는 합계출산율이 지난해 0.72명으로 2022년 0.78명에서 또 떨어졌다. 2015년(1.24명) 이후 8년 연속 하락했다. 0.72명은 경제협력개발기구(OECD) 회원국 평균(1.58명, 2021년)의 절반에도 못 미치는 수치다. 회원국 가운데 1명을 밑도는 ..	0
20240228	한국일보	[사설] 파국 치닫는 공천 갈등, 이재명 책임 크다	"더불어민주당의 공천 공정성 시비를 둘러싼 갈등이 극한으로 치닫고 있다. 어제 임종석 전 대통령 비서실장에 대한 컷오프(공천배제)와 현역의원 하위평가 통보를 받은 비명 의원의 탈당이 이어졌다. 지도부에선 공천 불신 해소를 요구해 온 고민정 최고위원이 사퇴했고 의원총회에서는 친명 비명 간 감정싸움이 폭발하는 등 원심력이 커지고 있다.
공천 공정성 시비가 끊.."	0
20240228	국민일보	[사설] 의료공백 사태, 무조건 대형병원 찾는 풍토부터 바꿔야	의료계의 집단행동으로 서울 주요 대형병원의 의료 공백이 심해지자 이번 사태를 계기로 대형병원 환자 쏠림 현상을 해소하자는 목소리도 나온다. 환자들이 집 주변이나 지방 병원 대신 수도권 대형병원에서 진료받아야 안심하는 풍토를 바꿔보자는 것이다. 주요 대형병원들이 환자 쏠림으로 부족해진 인력을 전공의로 채우면서 전공의 집단행동에 각종 개혁이 번번이 좌절되는..	1
20240228	국민일보	[사설] 임종석 공천 배제한 민주당, ‘이재명 사당화’가 목표인가	총선 공천을 둘러싼 더불어민주당 내 친명(친이재명)-비명(비이재명)계 갈등이 점입가경이다. ‘비명횡사, 친명횡재’라는 불만이 터져나올 정도로 친명계 위주로 공천이 이뤄지고 있기 때문이다. 급기야 민주당은 27일엔 비명계 임종석 전 대통령비서실장을 서울 중 성동갑 지역구에서 공천 배제했다. 몇 주 전부터 ‘윤석열정부 탄생 책임론’을 내세워 임 전 실장을 ..	0
20240228	조선일보	[사설] 러시아가 北에 보낸 9000개 컨테이너에 무엇이 들었나	북한이 지난 6개월간 러시아에 컨테이너 6700개 분량의 포탄을 지원했다고 신원식 국방 장관이 밝혔다. 신 장관은 152mm 포탄이면 300만발 이상, 방사포탄이면 50만발 이상이 러시아로 보내진 것으로 추정한다며 “북한에서 러시아에 제공하는 무기 포탄 공장은 풀 가동되고 있다”고 했다. 북한이 경제가 좋지 않은 상황에서 우크라이나를 침략 중인 러시아의..	0
